transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,name,hiragana,birth_date,gender,email,phone_number,mobile_number,post_code,address,product_name,brand,category,color,price
202006220028-1,2020-06-22,C-003516,PUNB3,1,98740,2020-07-03,,配達済み,奥村 学,おくむら まなぶ,1988-03-24,男,okumuramanabu@example.net,09496-6-7240,070-4240-3178,807-6638,福岡県北九州市八幡西区木屋瀬3-1-3,Puter-K2-Mod,puter,ノートPC,Varied,94507.43
202006220029-1,2020-06-22,C-003647,ZEDB9,1,256400,2020-07-04,,配達済み,宮岡 玲子,みやおか れいこ,1984-09-12,女,miyaoka_reiko@example.jp,06-8680-5036,080-6422-3082,534-6981,大阪府大阪市西区北堀江2-5-11,Zerace-L9-Mod,zerace,デスクトップ,Varied,246042.19
202006250001-1,2020-06-25,C-000431,INNB7,2,363600,2020-07-08,,配達済み,岡 勇紀,おか ゆうき,2003-01-16,男,oka_yuuki@example.ne.jp,06-0306-0560,080-8102-2477,564-6396,大阪府大阪市阿倍野区文の里1-3-6,Inter-Q5H-Mod,Inter,ノートPC,Varied,182207.42
202006250002-1,2020-06-25,C-000529,CADB11,2,729600,2020-07-08,,配達済み,日高 光恵,ひだか みつえ,1982-06-27,女,hidaka_mitsue@example.net,03-2940-2345,050-9965-5294,100-0965,東京都新宿区四谷3-3-6,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
202006250003-1,2020-06-25,C-000587,INNB7,3,545400,2020-07-03,,配達済み,内田 素子,うちだ もとこ,1996-12-04,女,uchida_motoko@example.jp,0135-62-4283,070-5532-6852,055-6024,北海道札幌市西区発寒九条2-3-5グランノア612,Inter-Q5H-Mod,Inter,ノートPC,Varied,182207.42
202006250005-1,2020-06-25,C-000889,INDB9,6,1300800,2020-07-04,,配達済み,齊藤 結,さいとう ゆい,2002-01-08,男,saito_yui@example.net,03-3767-2543,050-2162-5002,128-8161,東京都練馬区豊玉北2-2-3,Inter-W5HP-Mod,Inter,デスクトップ,Varied,214841.49
202006250012-1,2020-06-25,C-001134,TADB3,1,45342,2020-07-02,,配達済み,金井 茜,かない あかね,1991-06-03,女,akane_kanai@example.ne.jp,06-3079-6878,050-2809-3308,589-3088,大阪府大阪市東住吉区矢田1-5-18クレヴィア715,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
202006250012-2,2020-06-25,C-001134,TADB5,3,373026,2020-07-02,,配達済み,金井 茜,かない あかね,1991-06-03,女,akane_kanai@example.ne.jp,06-3079-6878,050-2809-3308,589-3088,大阪府大阪市東住吉区矢田1-5-18クレヴィア715,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
202006250014-1,2020-06-25,C-001196,CANB5,1,199800,2020-07-05,,配達済み,高木 啓美,たかぎ ひろみ,1994-05-11,女,takagi_711@example.jp,03-9690-7764,070-6018-8592,164-8657,東京都板橋区小豆沢1-4-5,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
202006250016-1,2020-06-25,C-001553,CANB11,1,289900,2020-07-04,,配達済み,菅原 智弘,すがわら としひろ,1988-01-01,男,toshihiro_sugawara@example.com,0566-30-6678,090-2335-0326,479-8985,愛知県名古屋市中川区山王3-3-8,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202006250017-1,2020-06-25,C-001838,INNS7,1,181800,2020-07-02,,配達済み,小川 美則,おがわ よしのり,2007-01-12,男,ogawa930@example.org,0795-58-2516,050-7246-4331,650-7355,兵庫県尼崎市東園田町3-5-7,Inter-Q5H-Mod,Inter,ノートPC,Varied,177108.55
202006250019-1,2020-06-25,C-001852,VENB1,3,554400,2020-07-03,,配達済み,大橋 元気,おおはし げんき,1974-08-08,男,ohashigenki@example.ne.jp,03-7960-8795,080-4986-5933,165-6222,東京都千代田区麹町2-5-13,Verge-U1-Mod,verge,ノートPC,Varied,189667.72
202006250020-1,2020-06-25,C-002461,INNB5,1,159800,2020-06-30,,配達済み,本田 雄一郎,ほんだ ゆういちろう,1997-06-16,男,honda78@example.jp,0479-87-8893,090-8872-3222,273-5868,千葉県千葉市中央区祐光1-2-10,Inter-Q5-Mod,Inter,ノートPC,Varied,166125.78
202006250021-1,2020-06-25,C-002627,ZEDB7,20,4338000,2020-07-06,,配達済み,長部 栄二,おさべ えいじ,1998-10-31,男,osabe_520@example.org,0466-06-6040,050-3922-9851,217-6881,神奈川県川崎市麻生区東百合丘2-4-22,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
202006250022-1,2020-06-25,C-002728,ZEDB5,2,357800,2020-07-07,,配達済み,小森 雅,こもり まさし,1978-05-12,男,komori_masashi@example.jp,03-1697-7928,090-9618-8871,183-9610,東京都杉並区阿佐谷北2-4-5,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
202006250022-2,2020-06-25,C-002728,CANB5,2,399600,2020-07-04,,配達済み,小森 雅,こもり まさし,1978-05-12,男,komori_masashi@example.jp,03-1697-7928,090-9618-8871,183-9610,東京都杉並区阿佐谷北2-4-5,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
202006250022-3,2020-06-25,C-002728,INNB1,2,149600,2020-07-06,,配達済み,小森 雅,こもり まさし,1978-05-12,男,komori_masashi@example.jp,03-1697-7928,090-9618-8871,183-9610,東京都杉並区阿佐谷北2-4-5,Inter-V1-Mod,Inter,ノートPC,Varied,74028.08
202006250028-1,2020-06-25,C-002749,CANB9,2,519600,2020-07-02,,配達済み,山根 靖彦,やまね やすひこ,1977-07-24,男,yamaneyasuhiko@example.co.jp,0964-84-7127,070-0341-9877,866-3859,熊本県熊本市中央区国府1-1-9,Caps-X5P-Mod,caps,ノートPC,Varied,262146.2
202006250029-1,2020-06-25,C-002944,INNS7,0,0,2020-07-04,,配達済み,宮田 里佳,みやた りか,1993-01-03,女,rika_miyata@example.com,04-6203-8632,090-8465-2185,363-4268,埼玉県さいたま市見沼区東大宮2-3-9プレシアス111,Inter-Q5H-Mod,Inter,ノートPC,Varied,177108.55
202006250030-1,2020-06-25,C-003016,PUDB1,3,215400,2020-06-30,,配達済み,阿部 啓太,あべ けいた,1995-05-05,その他・不明,abe124@example.jp,092-111-3080,050-6124-4952,835-2308,福岡県糟屋郡宇美町貴船2-3-905パインフィールド408,Puter-M1-Mod,puter,デスクトップ,Varied,74121.66
202006250031-1,2020-06-25,C-003088,VENB5,1,269800,2020-07-05,,配達済み,佐藤 光,さとう ひかる,1988-06-15,男,hikarusato@example.net,0558-28-4865,070-7278-5944,411-0849,静岡県静岡市葵区安西1-2-6,Verge-U5-Mod,verge,ノートPC,Varied,280578.1
202006250031-2,2020-06-25,C-003088,CADB5,1,194800,2020-07-05,,配達済み,佐藤 光,さとう ひかる,1988-06-15,男,hikarusato@example.net,0558-28-4865,070-7278-5944,411-0849,静岡県静岡市葵区安西1-2-6,Caps-B3P-Mod,caps,デスクトップ,Varied,186028.05
202006250033-1,2020-06-25,C-003273,INNG7,8,1534400,2020-07-09,,配達済み,渡邊 順一,わたなべ じゅんいち,1999-02-27,男,watanabe34@example.ne.jp,0495-91-3196,080-8311-6781,349-8174,埼玉県川越市新宿町1-4-208,Inter-Q5H-Mod,Inter,ノートPC,Varied,195541.62
202006250035-1,2020-06-25,C-003287,ID23,3,59940,2020-07-07,,配達済み,堀田 葉月,ほった はづき,1989-01-12,女,hazukihotta@example.net,03-1553-8104,070-3648-4053,203-8455,東京都足立区南花畑3-1-10,Display-23-Mod,ディスプレイ,周辺機器,Varied,19078.54
202006250036-1,2020-06-25,C-003571,INNS5,1,159800,2020-07-08,,配達済み,芳本 一世,よしもと かずとし,1975-01-02,男,yoshimoto_kazutoshi@example.jp,042-103-0075,090-4219-2011,358-4992,埼玉県坂戸市西坂戸3-3-14,Inter-Q5-Mod,Inter,ノートPC,Varied,159042.51
202006260000-1,2020-06-26,C-000837,VENB3,0,0,2020-07-04,,配達済み,菅原 真由美,すがわら まゆみ,1990-05-28,女,mayumi_sugawara@example.co.jp,0494-89-4384,080-5280-1055,345-7109,埼玉県北本市二ツ家4-2-7,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
202006260005-1,2020-06-26,C-001017,VENB5,2,539600,2020-07-05,,配達済み,吉澤 沙也佳,よしざわ さやか,1974-01-02,女,yoshizawasayaka@example.org,03-3081-0636,090-7493-5416,106-9056,東京都新宿区四谷3-1-8,Verge-U5-Mod,verge,ノートPC,Varied,280578.1
202006260005-2,2020-06-26,C-001017,ID23,3,59940,2020-07-03,,配達済み,吉澤 沙也佳,よしざわ さやか,1974-01-02,女,yoshizawasayaka@example.org,03-3081-0636,090-7493-5416,106-9056,東京都新宿区四谷3-1-8,Display-23-Mod,ディスプレイ,周辺機器,Varied,19078.54
202006260006-1,2020-06-26,C-001409,CANB3,1,149800,2020-07-04,,配達済み,沼田 太郎,ぬまた たろう,2005-09-04,男,tarounumata@example.net,03-7101-4651,050-1773-5116,100-8979,東京都台東区台東2-3-7プラウドタワー116,Caps-A3-Mod,caps,ノートPC,Varied,156361.08
202006260009-1,2020-06-26,C-001673,VEDB13,0,0,2020-07-02,,配達済み,中村 朋美,なかむら ともみ,2000-04-29,女,nakamuratomomi@example.com,03-3833-1016,080-8631-7858,135-7632,東京都板橋区成増2-2-5グランドプラザ108,Verge-T9H2-Mod,verge,デスクトップ,Varied,559677.57
202006260010-1,2020-06-26,C-002172,ZEDB9,1,256400,2020-07-05,,配達済み,豊田 成人,とよだ なると,1995-04-16,男,toyoda_naruto@example.co.jp,0573-59-6190,080-1920-7450,509-2182,岐阜県各務原市鵜沼朝日町2-5-15,Zerace-L9-Mod,zerace,デスクトップ,Varied,246042.19
202006260011-1,2020-06-26,C-002269,INNS7,1,181800,2020-07-05,,配達済み,森田 勝敏,もりた かつとし,1989-10-15,男,katsutoshi_morita@example.jp,042-700-8119,050-8440-4363,332-2199,埼玉県新座市石神3-5-17,Inter-Q5H-Mod,Inter,ノートPC,Varied,177108.55
202006260014-1,2020-06-26,C-002283,IMU,1,1230,2020-07-05,,配達済み,坂本 祐人,さかもと ゆうと,1983-01-19,男,yuuto_sakamoto@example.co.jp,03-9371-5462,080-3247-5523,195-4030,東京都渋谷区千駄ヶ谷2-1-7メイツ310,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
202006260016-1,2020-06-26,C-002431,CADB9,1,319800,2020-07-02,,配達済み,福田 ひろみ,ふくだ ひろみ,1977-01-27,女,fukuda_54@example.co.jp,03-2392-9788,090-8410-8252,179-0964,東京都新宿区西新宿3-3-17,Caps-XC5P-Mod,caps,デスクトップ,Varied,327832.2
202006260018-1,2020-06-26,C-002859,CADB7,6,1408800,2020-07-05,,配達済み,横山 徳久,よこやま とくひさ,1999-04-24,男,yokoyama31@example.org,0865-38-5004,050-7283-4114,713-4331,岡山県岡山市南区泉田3-1-4,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
202006260018-2,2020-06-26,C-002859,VENB1,3,554400,2020-07-05,,配達済み,横山 徳久,よこやま とくひさ,1999-04-24,男,yokoyama31@example.org,0865-38-5004,050-7283-4114,713-4331,岡山県岡山市南区泉田3-1-4,Verge-U1-Mod,verge,ノートPC,Varied,189667.72
202006260019-1,2020-06-26,C-003521,CANB9,5,1299000,2020-07-02,,配達済み,有田 太郎,ありた たろう,1995-12-19,男,arita_tarou@example.net,03-3574-9105,070-4284-3420,134-7932,東京都狛江市和泉本町1-5-19,Caps-X5P-Mod,caps,ノートPC,Varied,262146.2
202006270001-1,2020-06-27,C-002445,IKU,1,2831,2020-07-09,,配達済み,鈴木 達人,すずき たつひと,1996-02-19,男,suzuki_28@example.com,076-782-2246,090-5973-2205,922-7498,石川県金沢市松村3-1-5,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
202006280002-1,2020-06-28,C-001026,PUDB1,8,574400,2020-07-10,,配達済み,赤司 清子,あかし きよこ,1982-10-24,女,kiyoko_akashi@example.com,046-601-1964,090-5836-1393,237-7639,神奈川県秦野市鶴巻南2-1-6,Puter-M1-Mod,puter,デスクトップ,Varied,74121.66
202006280003-1,2020-06-28,C-002035,CANB7,2,459800,2020-07-08,,配達済み,坂川 大樹,さかがわ たいき,2002-05-07,男,taikisakagawa@example.jp,0566-57-4876,050-7392-1937,449-9727,愛知県名古屋市西区大野木1-1-8,Caps-X5-Mod,caps,ノートPC,Varied,225820.49
202006290002-1,2020-06-29,C-000733,ZEDB7,1,216900,2020-07-09,,配達済み,仲澤 有香,なかざわ ゆか,1992-11-24,女,yuka_nakazawa@example.co.jp,03-9119-2152,090-4295-7133,182-6041,東京都港区三田2-3-3,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
202006290003-1,2020-06-29,C-000784,CANB11,1,289900,2020-07-10,,配達済み,西尾 一晃,にしお かずあき,1977-05-18,男,nishio_618@example.jp,03-4172-4815,090-4090-8345,147-6899,東京都墨田区両国2-5-1004エーベル814,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202006290007-1,2020-06-29,C-001165,VENB3,2,445600,2020-07-09,,配達済み,清水 裕子,しみず ゆうこ,1991-10-19,女,shimizu_519@example.co.jp,046-013-5087,070-4194-9786,242-1529,神奈川県鎌倉市大船1-1-10,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
202006290009-1,2020-06-29,C-001513,ZEDB7,2,433800,2020-07-11,,配達済み,木戸 千里,きど ちさと,1988-01-05,女,chisatokido@example.jp,03-1466-3288,070-5111-6613,173-8183,東京都台東区千束3-2-6ハイツオークラ606,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
202006290010-1,2020-06-29,C-001739,INNB5,3,479400,2020-07-12,,配達済み,峰松 亜美,みねまつ あみ,1973-07-06,女,minematsu_1015@example.jp,03-3988-3724,070-8968-9991,163-7950,東京都目黒区目黒3-2-17グランアッシュ616,Inter-Q5-Mod,Inter,ノートPC,Varied,166125.78
202006290010-2,2020-06-29,C-001739,IKW,1,3781,2020-07-11,,配達済み,峰松 亜美,みねまつ あみ,1973-07-06,女,minematsu_1015@example.jp,03-3988-3724,070-8968-9991,163-7950,東京都目黒区目黒3-2-17グランアッシュ616,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202006290011-1,2020-06-29,C-002104,INNS1,1,74800,2020-07-13,,配達済み,青木 太郎,あおき たろう,1988-11-19,男,aoki98@example.jp,0980-09-8347,080-5660-2501,904-8210,沖縄県宜野湾市嘉数3-4-11,Inter-V1-Mod,Inter,ノートPC,Varied,76361.02
202006290012-1,2020-06-29,C-002410,ZEDB5,2,357800,2020-07-13,,配達済み,比留間 裕樹,ひるま ゆうき,1983-07-08,男,hirumayuuki@example.ne.jp,0174-97-2435,080-2683-1369,035-5278,青森県弘前市大字城東北1-1-20,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
202006290015-1,2020-06-29,C-002483,PUNR3,2,197480,2020-07-11,,配達済み,藤田 貴之,ふじた たかゆき,2004-01-28,男,fujita31@example.org,0495-43-8676,090-6004-4153,362-0355,埼玉県川口市赤井1-3-4,Puter-K2-Mod,puter,ノートPC,Varied,100083.06
202006290016-1,2020-06-29,C-002670,ZEDB1,2,249600,2020-07-13,,配達済み,太田 愛,おおた あい,1975-02-13,女,ota_425@example.org,03-4636-6656,050-9139-1931,147-9174,東京都文京区本郷3-2-10,Zerace-L1-Mod,zerace,デスクトップ,Varied,129639.89
202006290019-1,2020-06-29,C-002715,CADB5,2,389600,2020-07-11,,配達済み,徳永 美樹,とくなが みき,1981-02-12,女,tokunaga120@example.net,03-3264-6201,050-0715-5858,104-4577,東京都調布市西つつじケ丘1-4-22フリックコート613,Caps-B3P-Mod,caps,デスクトップ,Varied,186028.05
202007020000-1,2020-07-02,C-002940,CADB11,5,1824000,2020-07-11,,配達済み,岡田 徹也,おかだ てつや,1989-08-15,男,okada88@example.ne.jp,03-6680-6439,080-6218-2285,154-1504,東京都渋谷区代々木3-4-20,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
202007030001-1,2020-07-03,C-000621,VENB1,1,184800,2020-07-13,,配達済み,狩俣 吉正,かりまた よしまさ,1991-05-26,男,karimatayoshimasa@example.jp,03-7633-5679,070-6507-8515,190-2995,東京都町田市木曽西2-2-1006,Verge-U1-Mod,verge,ノートPC,Varied,189667.72
202007030003-1,2020-07-03,C-002487,INNG5,1,169800,2020-07-13,,配達済み,丸山 純也,まるやま じゅんや,1995-04-16,男,maruyama418@example.org,03-2856-2498,070-6536-4561,122-1350,東京都江東区北砂3-2-9,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
202007050000-1,2020-07-05,C-000177,VEDB11,1,399800,2020-07-16,,配達済み,堀江 麻美,ほりえ あさみ,1991-09-27,女,horie411@example.com,0143-18-0883,080-9978-5137,051-4192,北海道札幌市中央区南一条東3-2-10,Verge-T9H-Mod,verge,デスクトップ,Varied,414064.51
202007050002-1,2020-07-05,C-000192,ZENB5,1,173800,2020-07-12,,配達済み,野村 優子,のむら ゆうこ,1973-03-30,女,nomura813@example.org,01558-9-2554,080-6333-0417,099-6792,北海道札幌市手稲区前田四条3-4-19,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
202007050004-1,2020-07-05,C-001348,CANB11,1,289900,2020-07-13,,配達済み,斎藤 光雄,さいとう みつお,1998-09-09,男,saito_mitsuo@example.co.jp,0278-40-4907,090-0690-5227,372-2878,群馬県桐生市本町2-3-7,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202007050005-1,2020-07-05,C-002060,CANB3,2,299600,2020-07-12,,配達済み,澤田 莉沙,さわだ りさ,1981-12-02,女,risasawada@example.jp,0479-96-9344,070-1806-8189,277-8458,千葉県千葉市花見川区作新台3-5-16,Caps-A3-Mod,caps,ノートPC,Varied,156361.08
202007050006-1,2020-07-05,C-002084,INDB7,1,184800,2020-07-14,,配達済み,寺田 ふみ,てらだ ふみ,1997-03-12,女,teradafumi@example.com,03-0224-8037,070-0146-4178,134-0526,東京都中央区日本橋室町4-1-4,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
202007050012-1,2020-07-05,C-002365,CADB13,4,1739200,2020-07-12,,配達済み,小松 清,こまつ きよし,1990-06-10,男,kiyoshi_komatsu@example.jp,03-9783-5159,050-4521-5252,183-8468,東京都港区西麻布1-3-5,Caps-XC10-Mod,caps,デスクトップ,Varied,438025.25
202007050015-1,2020-07-05,C-002657,CANB9,2,519600,2020-07-11,,配達済み,西村 道子,にしむら みちこ,1979-12-19,女,nishimura_224@example.jp,0745-70-7201,080-3341-0143,636-8664,奈良県香芝市畑1-1-10エムプラザ408,Caps-X5P-Mod,caps,ノートPC,Varied,262146.2
202007050016-1,2020-07-05,C-003716,INNS9,0,0,2020-07-17,,配達済み,竹田 雄一,たけだ ゆういち,1994-02-10,男,takeda125@example.jp,0795-48-4771,070-8025-9256,668-1516,兵庫県神戸市兵庫区新開地2-5-20,Inter-Q5HP-Mod,Inter,ノートPC,Varied,218356.48
202007050017-1,2020-07-05,C-003750,PUDB3,4,359760,2020-07-15,,配達済み,氏原 なつみ,うじはら なつみ,1985-04-12,女,ujihara_natsumi@example.org,0467-18-9734,080-8472-5339,256-4203,神奈川県横須賀市船越町1-3-7,Puter-M2-Mod,puter,デスクトップ,Varied,85668.97
202007060000-1,2020-07-06,C-000273,VEDB7,2,457800,2020-07-17,2020-07-15,キャンセル,川中 誠,かわなか まこと,1976-03-19,男,kawanakamakoto@example.com,0892-32-5678,050-2772-0804,790-5339,愛媛県松山市湊町1-1-1208,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
202007060003-1,2020-07-06,C-001011,PUNW1,0,0,2020-07-17,,配達済み,山本 拓也,やまもと たくや,1995-08-23,男,yamamoto39@example.net,0436-12-4164,090-3574-4288,263-4544,千葉県市川市北方町3-3-504,Puter-K1-Mod,puter,ノートPC,Varied,64450.21
202007060004-1,2020-07-06,C-002449,VEDB7,8,1831200,2020-07-17,,配達済み,村上 順子,むらかみ じゅんこ,2000-06-04,女,junko_murakami@example.org,03-8638-0428,070-9802-3735,109-1862,東京都町田市南つくし野4-2-3ライフフィールド213,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
202007060005-1,2020-07-06,C-002741,CADB11,2,729600,2020-07-16,,配達済み,橋本 昌史,はしもと まさし,1980-12-05,男,hashimotomasashi@example.co.jp,06-6791-5015,050-1511-6551,553-7538,大阪府大阪市生野区中川3-2-9,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
202007060007-1,2020-07-06,C-003478,VEDB11,3,1199400,2020-07-17,,配達済み,吉田 徹也,よしだ てつや,2003-08-26,男,yoshidatetsuya@example.org,06-8265-7894,070-1046-5591,538-5746,大阪府大阪狭山市狭山3-3-602,Verge-T9H-Mod,verge,デスクトップ,Varied,414064.51
202007090000-1,2020-07-09,C-001260,TADB3,1,45342,2020-07-20,,配達済み,杉田 貴大,すぎた たかひろ,1978-05-14,男,sugita102@example.net,08396-3-9572,080-5967-3667,752-3128,山口県岩国市御庄2-2-7,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
202007090001-1,2020-07-09,C-001730,ZEDB1,2,249600,2020-07-20,,配達済み,花井 大輔,はない だいすけ,2000-03-19,男,hanaidaisuke@example.org,01632-9-7482,070-7801-8237,085-9457,北海道根室市宝林町4-3-7グランドハイツ114,Zerace-L1-Mod,zerace,デスクトップ,Varied,129639.89
202007090001-2,2020-07-09,C-001730,VEDB13,2,1169600,2020-07-21,,配達済み,花井 大輔,はない だいすけ,2000-03-19,男,hanaidaisuke@example.org,01632-9-7482,070-7801-8237,085-9457,北海道根室市宝林町4-3-7グランドハイツ114,Verge-T9H2-Mod,verge,デスクトップ,Varied,559677.57
202007090001-3,2020-07-09,C-001730,INNG5,5,849000,2020-07-20,,配達済み,花井 大輔,はない だいすけ,2000-03-19,男,hanaidaisuke@example.org,01632-9-7482,070-7801-8237,085-9457,北海道根室市宝林町4-3-7グランドハイツ114,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
202007090003-1,2020-07-09,C-002059,CANB5,10,1998000,2020-07-20,,配達済み,黒木 小春,くろき こはる,1988-03-24,女,koharu_kuroki@example.jp,06-3168-9654,050-3451-2148,542-7148,大阪府吹田市藤白台1-1-8,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
202007090005-1,2020-07-09,C-002269,ID23,2,39960,2020-07-23,,配達済み,森田 勝敏,もりた かつとし,1989-10-15,男,katsutoshi_morita@example.jp,042-700-8119,050-8440-4363,332-2199,埼玉県新座市石神3-5-17,Display-23-Mod,ディスプレイ,周辺機器,Varied,19078.54
202007090009-1,2020-07-09,C-002499,ID16,1,16300,2020-07-22,,配達済み,木村 雅美,きむら まさみ,1976-06-19,女,kimura_masami@example.co.jp,03-5877-2960,090-1170-8382,167-5235,東京都練馬区豊玉中3-4-12,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
202007090010-1,2020-07-09,C-002645,VENB5,0,0,2020-07-19,,配達済み,本郷 良太,ほんごう りょうた,1976-05-04,男,hongou_112@example.co.jp,03-6639-3806,080-4058-5405,119-3719,東京都新宿区北新宿3-5-17,Verge-U5-Mod,verge,ノートPC,Varied,280578.1
202007100000-1,2020-07-10,C-001190,CADB5,2,389600,2020-07-20,,配達済み,手塚 雅史,てづか まさし,2007-03-18,男,masashi_tezuka@example.ne.jp,0795-18-4124,070-0886-9197,668-5566,兵庫県姫路市五軒邸1-2-11,Caps-B3P-Mod,caps,デスクトップ,Varied,186028.05
202007100002-1,2020-07-10,C-002218,VENB3,1,222800,2020-07-21,,配達済み,飯田 遼,いいだ りょう,1984-07-31,男,ryou_iida@example.org,06-2046-8856,090-0964-1710,551-6357,大阪府大阪市東住吉区湯里2-3-14,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
202007100003-1,2020-07-10,C-003706,IKW,3,11343,2020-07-21,,配達済み,田中 樹,たなか みき,1993-02-13,女,tanaka_89@example.org,03-5755-3030,070-2714-6518,141-3947,東京都練馬区田柄3-1-7プレミアム303,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007110000-1,2020-07-11,C-000138,TADB3,1,45342,2020-07-20,,配達済み,冨野 陽介,とみの ようすけ,1994-05-26,男,tominoyousuke@example.ne.jp,0479-99-3428,090-1099-5509,275-2885,千葉県柏市つくしが丘2-2-13,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
202007110003-1,2020-07-11,C-001310,TADB1,1,14970,2020-07-22,,配達済み,伊藤 光太,いとう こうた,1981-05-05,男,kotaito@example.org,03-9192-5386,090-7951-2147,165-4204,東京都渋谷区千駄ヶ谷1-4-13,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
202007110007-1,2020-07-11,C-001319,PUNS1,1,67800,2020-07-19,,配達済み,磯辺 茉莉子,いそべ まりこ,2002-03-01,女,mariko_isobe@example.com,06-4567-2259,090-2799-7249,580-9651,大阪府大阪市北区西天満2-5-20,Puter-K1-Mod,puter,ノートPC,Varied,64857.19
202007110009-1,2020-07-11,C-001403,TADB1,0,0,2020-07-20,,配達済み,奥田 陽子,おくだ ようこ,1981-07-09,女,okuda_youko@example.jp,03-8076-4771,090-1894-0347,190-4234,東京都港区南青山3-3-3アービング506,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
202007110011-1,2020-07-11,C-002226,ZEDB5,4,715600,2020-07-20,,配達済み,安部 輝彦,あべ てるひこ,1986-03-10,その他・不明,abe_teruhiko@example.jp,03-5121-2421,090-2173-3170,132-3389,東京都港区芝3-4-3,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
202007110012-1,2020-07-11,C-002975,IKW,2,7562,2020-07-18,,配達済み,土橋 芽衣,どばし めい,2001-09-06,女,meidobashi@example.jp,0948-71-1222,050-5666-5752,805-9478,福岡県福岡市西区生の松原2-2-20ハイタウン414,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007110015-1,2020-07-11,C-003157,IMW,10,25370,2020-07-21,,配達済み,綿貫 由加,わたぬき ゆか,1992-10-16,女,watanukiyuka@example.ne.jp,03-8313-8605,080-0249-4208,195-7727,東京都台東区台東1-3-3ディナスティ207,ワイヤレスマウス-Mod,マウス,周辺機器,Varied,2469.81
202007110016-1,2020-07-11,C-003391,ZENB3,1,154800,2020-07-20,,配達済み,松野 晴紀,まつの はるき,1974-08-29,男,matsunoharuki@example.net,01457-5-0217,070-3311-9090,089-0682,北海道札幌市南区南沢三条4-3-3,Zerace-J3-Mod,zerace,ノートPC,Varied,147824.95
202007110017-1,2020-07-11,C-003548,CANB11,4,1159600,2020-07-19,,配達済み,桝本 絵理子,ますもと えりこ,2002-07-31,女,masumoto_38@example.co.jp,03-9509-4971,080-1999-0660,182-2365,東京都墨田区東向島3-2-21,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202007120002-1,2020-07-12,C-000591,ZENB7,2,462800,2020-07-20,,配達済み,品田 智也,しなだ ともや,2002-03-10,その他・不明,shinadatomoya@example.org,043-955-8594,070-2342-0508,286-7254,千葉県市川市北方町3-3-504,Zerace-J7-Mod,zerace,ノートPC,Varied,232412.69
202007120003-1,2020-07-12,C-000658,IKW,4,15124,2020-07-17,,配達済み,大岡 一弘,おおおか かずひろ,1976-07-12,男,ookakazuhiro@example.co.jp,0967-19-5139,050-5594-0367,867-2511,熊本県熊本市中央区水前寺1-5-6,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007120006-1,2020-07-12,C-002520,TADB3,2,90684,2020-07-20,,配達済み,上田 匡伸,うえだ まさのぶ,1978-05-14,男,masanobuueda@example.ne.jp,0564-03-2568,070-6862-5814,483-4842,愛知県稲沢市大塚北1-2-8,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
